,Air Quality Health Index,Carbon Monoxide,Fine Particulate Matter,Methane,Nitric Oxide,Nitrogen Dioxide,Non-methane Hydrocarbons,Outdoor Temperature,Ozone,Relative Humidity,Total Oxides of Nitrogen,Wind Direction,Wind Speed
10554,3.0,0.29,5.5,0.0,0.001,0.011,0.0,-5.2,0.027,90.9,0.012,102.0,6.1
10553,2.0,0.26,5.2,2.0,0.0,0.006,0.0,-5.1,0.033,99.6,0.005,85.0,10.4
10550,2.0,0.26,5.1,2.0,0.0,0.006,0.0,-4.8,0.033,99.7,0.006,79.0,10.7
10551,3.0,0.29,5.3,0.0,0.0,0.009,0.0,-4.9,0.029,88.7,0.009,99.0,6.0
10548,3.0,0.29,5.4,0.0,0.0,0.007,0.0,-4.2,0.032,83.7,0.007,100.0,7.6
10547,3.0,0.25,5.3,2.1,0.0,0.005,0.0,-4.0,0.033,98.8,0.005,91.0,12.4
10545,3.0,0.28,5.4,0.0,0.0,0.006,0.0,-3.3,0.034,73.8,0.006,110.0,9.9
10544,3.0,0.26,7.1,2.1,0.0,0.006,0.0,-2.8,0.034,78.9,0.006,104.0,10.9
10541,3.0,0.26,6.7,2.1,0.0,0.005,0.0,-2.4,0.036,77.8,0.005,100.0,10.6
10542,3.0,0.29,6.2,0.0,0.0,0.008,0.0,-2.4,0.033,70.9,0.008,111.0,9.6
10539,3.0,0.3,6.9,0.0,0.001,0.01,0.0,-1.8,0.031,67.8,0.01,111.0,8.1
10538,3.0,0.26,5.9,2.0,0.001,0.005,0.0,-1.8,0.038,75.8,0.006,110.0,8.6
10536,3.0,0.29,5.6,0.0,0.001,0.007,0.0,-1.4,0.035,61.8,0.008,108.0,5.7
10535,3.0,0.28,6.1,2.0,0.001,0.007,0.0,-1.2,0.036,70.6,0.009,109.0,7.5
10533,2.0,0.26,4.0,0.0,0.0,0.002,0.0,-1.5,0.039,63.4,0.003,102.0,5.4
10532,3.0,0.27,5.5,2.0,0.001,0.007,0.0,-1.0,0.038,68.9,0.008,34.0,2.4
10529,3.0,0.27,5.3,2.0,0.001,0.005,0.0,-0.9,0.039,72.1,0.007,357.0,3.7
10530,2.0,0.26,3.9,0.0,0.0,0.002,0.0,-1.4,0.04,63.7,0.002,103.0,1.5
10526,3.0,0.26,4.8,0.0,0.001,0.004,0.0,-1.4,0.04,74.5,0.005,353.0,7.5
10527,2.0,0.26,3.9,0.0,0.001,0.002,0.0,-1.7,0.04,64.9,0.002,2.0,5.3
10524,2.0,0.26,4.1,0.0,0.001,0.002,0.0,-2.1,0.039,68.3,0.003,356.0,9.3
10523,3.0,0.26,5.3,0.0,0.001,0.004,0.0,-1.8,0.039,78.1,0.005,340.0,15.5
10521,2.0,0.27,4.3,0.0,0.0,0.002,0.0,-2.3,0.038,69.6,0.003,342.0,12.6
10520,3.0,0.27,5.6,0.0,0.001,0.006,0.0,-1.8,0.036,80.0,0.007,342.0,16.2
10518,2.0,0.28,4.9,0.0,0.001,0.004,0.0,-2.2,0.034,71.4,0.005,342.0,14.6
10517,3.0,0.28,5.2,0.0,0.001,0.007,0.0,-1.9,0.034,84.8,0.008,347.0,18.2
10515,2.0,0.29,5.8,0.0,0.0,0.005,0.0,-2.0,0.03,74.9,0.005,341.0,8.1
10514,2.0,0.31,7.9,2.1,0.001,0.011,0.0,-1.9,0.024,99.9,0.012,353.0,12.5
10511,2.0,0.32,8.3,2.1,0.001,0.014,0.0,-2.0,0.019,99.9,0.015,339.0,9.2
10512,2.0,0.3,5.2,0.0,0.0,0.008,0.0,-2.1,0.026,78.7,0.008,333.0,8.4
10508,2.0,0.28,9.2,2.1,0.0,0.007,0.0,-1.6,0.023,99.9,0.007,338.0,11.8
10509,2.0,0.29,6.1,0.0,0.0,0.006,0.0,-2.0,0.025,80.7,0.006,330.0,8.4
10505,2.0,0.28,13.4,2.1,0.0,0.006,0.0,-1.9,0.02,99.9,0.006,336.0,12.4
10506,2.0,0.29,9.9,0.0,0.0,0.005,0.0,-2.1,0.02,82.2,0.005,316.0,8.2
10503,2.0,0.27,12.7,0.0,0.001,0.005,0.0,-2.4,0.02,82.6,0.006,346.0,11.8
10502,2.0,0.27,16.9,2.1,0.0,0.007,0.0,-2.2,0.019,99.8,0.007,345.0,16.2
10500,2.0,0.0,13.2,0.0,0.0,0.0,0.0,-3.2,0.0,88.7,0.0,335.0,9.2
10499,2.0,0.0,12.9,0.0,0.0,0.0,0.0,-3.3,0.0,99.7,0.0,333.0,12.2
10496,2.0,0.27,7.6,2.2,0.001,0.011,0.0,-3.8,0.012,99.7,0.012,346.0,8.1
10497,2.0,0.26,7.1,0.0,0.0,0.01,0.0,-4.2,0.012,91.5,0.01,297.0,4.2
10494,2.0,0.3,8.9,0.0,0.0,0.011,0.0,-4.1,0.011,92.7,0.011,314.0,5.2
10493,2.0,0.27,7.7,2.2,0.0,0.011,0.0,-3.5,0.013,99.6,0.011,332.0,7.2
10491,2.0,0.36,7.2,0.0,0.0,0.011,0.0,-3.9,0.012,92.8,0.011,295.0,2.8
10490,2.0,0.26,8.1,2.1,0.0,0.012,0.0,-3.1,0.012,99.6,0.012,341.0,8.5
10488,2.0,0.26,4.8,0.0,0.0,0.006,0.0,-2.7,0.019,91.5,0.006,303.0,4.3
10487,2.0,0.27,9.0,2.2,0.0,0.008,0.0,-2.3,0.019,99.6,0.008,331.0,8.2
10484,3.0,0.27,10.0,2.0,0.0,0.01,0.0,-2.0,0.021,99.6,0.01,344.0,9.0
10485,2.0,0.27,5.4,0.0,0.0,0.005,0.0,-2.4,0.022,89.9,0.005,332.0,6.3
10481,3.0,0.29,10.8,2.0,0.0,0.016,0.0,-1.8,0.017,99.6,0.016,341.0,9.0
10482,2.0,0.26,5.0,0.0,0.0,0.005,0.0,-2.1,0.025,90.3,0.005,360.0,5.3
10479,2.0,0.28,6.2,0.0,0.0,0.01,0.0,-2.1,0.016,90.6,0.01,324.0,3.6
10478,2.0,0.31,9.1,2.1,0.0,0.013,0.0,-1.4,0.018,99.7,0.013,334.0,8.2
10476,2.0,0.28,6.1,0.0,0.0,0.013,0.0,-1.8,0.014,84.2,0.013,311.0,4.9
10475,2.0,0.3,7.5,2.0,0.0,0.013,0.0,-0.8,0.017,91.3,0.013,324.0,5.4
10473,2.0,0.28,4.8,0.0,0.0,0.008,0.0,-0.9,0.021,73.1,0.008,355.0,2.5
10472,2.0,0.3,7.4,2.0,0.001,0.011,0.0,-0.5,0.019,81.5,0.012,349.0,1.5
10470,2.0,0.27,4.0,0.0,0.0,0.006,0.0,-1.0,0.023,73.8,0.006,68.0,2.4
10469,2.0,0.26,6.1,2.0,0.001,0.008,0.0,-0.7,0.022,86.6,0.009,6.0,2.8
10466,2.0,0.24,12.5,2.1,0.001,0.006,0.0,-1.2,0.023,99.9,0.007,117.0,2.0
10467,2.0,0.26,3.8,0.0,0.001,0.005,0.0,-1.6,0.023,77.6,0.006,112.0,2.7
10463,2.0,0.23,8.2,2.0,0.001,0.005,0.0,-1.6,0.023,99.9,0.006,47.0,4.1
10464,2.0,0.26,3.5,0.0,0.001,0.005,0.0,-2.2,0.022,80.9,0.006,56.0,4.7
10461,2.0,0.26,3.3,0.0,0.001,0.006,0.0,-2.8,0.02,84.5,0.007,47.0,6.9
10460,2.0,0.24,7.1,2.0,0.001,0.005,0.0,-2.2,0.022,99.9,0.007,40.0,8.5
10458,2.0,0.26,4.0,0.0,0.002,0.006,0.0,-3.2,0.017,85.2,0.008,58.0,5.6
10457,2.0,0.23,6.4,2.0,0.001,0.005,0.0,-2.8,0.02,99.8,0.006,41.0,5.4
10454,2.0,0.23,0.0,2.0,0.001,0.004,0.0,-3.4,0.02,99.7,0.005,71.0,7.7
10455,2.0,0.26,3.9,0.0,0.002,0.008,0.0,-3.5,0.016,86.5,0.01,71.0,6.2
10452,2.0,0.27,3.8,0.0,0.003,0.009,0.0,-3.5,0.015,85.2,0.012,85.0,6.5
10451,2.0,0.23,4.3,2.1,0.003,0.005,0.0,-3.4,0.018,99.7,0.008,57.0,10.2
10449,2.0,0.32,3.5,0.0,0.006,0.014,0.0,-3.1,0.012,79.5,0.02,69.0,8.5
10448,2.0,0.25,3.7,2.1,0.004,0.009,0.0,-3.3,0.015,99.8,0.012,60.0,8.7
10446,2.0,0.35,3.5,0.0,0.005,0.022,0.0,-2.5,0.007,74.5,0.027,81.0,4.7
10445,2.0,0.27,3.2,2.4,0.003,0.012,0.0,-3.4,0.012,99.8,0.015,83.0,5.6
10442,2.0,0.28,2.8,2.3,0.002,0.014,0.0,-2.9,0.013,91.4,0.015,102.0,6.6
10443,2.0,0.34,3.0,0.0,0.001,0.021,0.0,-2.4,0.009,72.0,0.023,98.0,3.8
10439,2.0,0.27,2.5,2.2,0.001,0.015,0.0,-2.3,0.014,80.6,0.016,77.0,5.0
10440,2.0,0.26,2.4,0.0,0.0,0.012,0.0,-2.0,0.019,68.5,0.013,111.0,4.5
10437,2.0,0.24,2.1,0.0,0.0,0.006,0.0,-1.8,0.026,65.9,0.006,149.0,6.5
10436,2.0,0.23,2.4,2.1,0.0,0.012,0.0,-2.0,0.02,74.5,0.012,105.0,3.0
10434,2.0,0.24,2.2,0.0,0.0,0.008,0.0,-1.4,0.027,62.8,0.007,152.0,8.5
10433,2.0,0.23,2.3,2.3,0.0,0.012,0.0,-2.0,0.02,72.0,0.012,132.0,4.5
10431,2.0,0.0,1.6,0.0,0.0,0.0,0.0,-1.5,0.0,63.7,0.0,120.0,4.4
10430,2.0,0.0,2.2,0.0,0.0,0.0,0.0,-1.9,0.0,69.5,0.0,119.0,6.0
10428,2.0,0.24,1.8,0.0,0.0,0.009,0.0,-0.8,0.024,62.1,0.009,119.0,7.3
10427,2.0,0.22,2.3,2.6,0.0,0.006,0.0,-1.7,0.025,69.6,0.006,110.0,7.5
10425,2.0,0.23,1.8,0.0,0.0,0.005,0.0,0.1,0.03,58.2,0.005,143.0,10.9
10424,2.0,0.22,2.2,2.4,0.0,0.007,0.0,-0.9,0.025,67.5,0.007,113.0,6.6
10421,2.0,0.23,2.2,2.0,0.0,0.007,0.0,-0.2,0.028,62.8,0.007,127.0,7.0
10422,2.0,0.24,1.7,0.0,0.0,0.005,0.0,0.4,0.032,54.9,0.004,146.0,11.2
10418,3.0,0.24,4.6,2.1,0.0,0.015,0.0,0.9,0.023,54.2,0.015,157.0,4.8
10419,3.0,0.27,3.4,0.0,0.0,0.011,0.0,1.2,0.028,50.7,0.011,152.0,7.1
10416,3.0,0.27,4.0,0.0,0.0,0.012,0.0,1.5,0.029,48.2,0.012,155.0,6.9
10415,3.0,0.28,3.6,2.1,0.0,0.017,0.0,1.2,0.022,52.2,0.017,155.0,3.2
10413,3.0,0.28,3.1,0.0,0.0,0.011,0.0,1.9,0.032,45.8,0.011,114.0,5.0
10412,3.0,0.27,4.3,2.3,0.0,0.012,0.0,1.5,0.027,49.8,0.012,138.0,2.5
10410,3.0,0.29,3.3,0.0,0.0,0.012,0.0,1.9,0.03,43.7,0.012,105.0,4.8
10409,3.0,0.25,3.6,2.1,0.0,0.008,0.0,1.8,0.034,46.6,0.007,102.0,4.7
10407,3.0,0.28,3.3,0.0,0.0,0.01,0.0,2.2,0.033,41.7,0.01,91.0,5.4
10406,3.0,0.27,4.7,2.0,0.0,0.01,0.0,2.4,0.034,43.0,0.01,77.0,7.1
10403,3.0,0.24,4.2,2.0,0.0,0.007,0.0,3.2,0.039,40.9,0.007,60.0,10.6
10404,3.0,0.25,2.3,0.0,0.0,0.004,0.0,2.9,0.04,41.1,0.004,80.0,7.9
10400,3.0,0.23,3.2,2.0,0.0,0.004,0.0,4.2,0.043,42.4,0.004,52.0,13.1
10401,2.0,0.23,1.6,0.0,0.0,0.003,0.0,3.7,0.042,41.7,0.003,79.0,9.6
10398,2.0,0.23,1.6,0.0,0.0,0.003,0.0,4.4,0.042,40.9,0.003,69.0,10.1
10397,3.0,0.22,3.1,2.0,0.0,0.003,0.0,4.9,0.044,41.2,0.003,62.0,13.0
10395,2.0,0.23,1.5,0.0,0.0,0.001,0.0,5.7,0.043,36.5,0.002,69.0,9.1
10394,3.0,0.21,2.6,2.0,0.0,0.002,0.0,6.0,0.046,35.4,0.003,36.0,12.1
10391,3.0,0.2,2.3,2.0,0.0,0.002,0.0,6.6,0.046,33.3,0.002,11.0,10.2
10392,2.0,0.22,1.3,0.0,0.0,0.001,0.0,6.1,0.044,34.1,0.001,49.0,6.5
10389,2.0,0.22,1.1,0.0,0.0,0.0,0.0,5.8,0.045,33.7,0.001,30.0,8.3
10388,3.0,0.2,2.1,2.0,0.0,0.002,0.0,6.6,0.047,31.8,0.002,3.0,12.5
10386,2.0,0.22,1.0,0.0,0.0,0.001,0.0,6.2,0.044,33.1,0.001,22.0,10.0
10385,3.0,0.21,2.2,2.0,0.0,0.002,0.0,6.5,0.046,33.4,0.003,11.0,13.6
10382,3.0,0.22,2.2,2.0,0.0,0.002,0.0,6.3,0.046,35.8,0.002,347.0,12.0
10383,2.0,0.23,1.1,0.0,0.0,0.001,0.0,5.8,0.043,35.6,0.001,355.0,7.9
10379,3.0,0.25,2.6,2.0,0.001,0.005,0.0,5.0,0.039,43.0,0.006,330.0,9.1
10380,2.0,0.23,1.1,0.0,0.0,0.003,0.0,5.0,0.039,40.8,0.003,301.0,6.9
10377,2.0,0.23,1.0,0.0,0.0,0.003,0.0,4.2,0.039,43.6,0.003,324.0,6.4
10376,3.0,0.24,2.4,2.0,0.0,0.009,0.0,3.3,0.034,49.7,0.009,334.0,7.9
10374,2.0,0.23,0.9,0.0,0.0,0.002,0.0,4.4,0.041,43.8,0.002,9.0,10.0
10373,3.0,0.26,2.5,2.1,0.0,0.014,0.0,1.9,0.026,55.4,0.014,337.0,4.1
10370,3.0,0.26,2.8,2.1,0.0,0.018,0.0,2.6,0.021,51.9,0.018,334.0,6.8
10371,2.0,0.22,0.8,0.0,0.0,0.003,0.0,5.0,0.039,44.3,0.003,19.0,9.4
10368,2.0,0.22,1.0,0.0,0.0,0.004,0.0,5.3,0.036,41.9,0.004,42.0,2.8
10367,3.0,0.22,2.2,2.0,0.0,0.01,0.0,5.3,0.032,42.7,0.01,357.0,7.2
10365,2.0,0.23,0.7,0.0,0.0,0.004,0.0,6.2,0.036,40.1,0.004,344.0,6.7
10364,3.0,0.22,2.1,2.0,0.0,0.009,0.0,7.4,0.034,37.2,0.009,336.0,7.8
10361,3.0,0.0,2.0,0.0,0.0,0.0,0.0,8.6,0.0,33.2,0.0,282.0,11.7
10362,2.0,0.0,0.8,0.0,0.0,0.0,0.0,5.7,0.0,40.4,0.0,301.0,5.7
10359,2.0,0.22,0.8,0.0,0.0,0.005,0.0,6.1,0.035,38.8,0.005,300.0,8.1
10358,3.0,0.21,2.0,2.0,0.0,0.004,0.0,9.4,0.041,30.8,0.004,285.0,17.4
10356,2.0,0.23,1.1,0.0,0.0,0.006,0.0,5.3,0.033,40.0,0.006,292.0,8.0
10355,4.0,0.24,2.9,2.0,0.004,0.023,0.0,8.1,0.024,33.1,0.026,273.0,12.8
10352,4.0,0.26,2.8,2.0,0.004,0.029,0.0,7.5,0.019,34.1,0.033,271.0,11.7
10353,2.0,0.23,1.0,0.0,0.0,0.004,0.0,5.8,0.036,37.6,0.004,296.0,7.2
10350,3.0,0.32,4.7,0.0,0.0,0.008,0.0,3.9,0.03,40.4,0.008,313.0,6.8
10349,3.0,0.33,5.8,2.1,0.003,0.032,0.0,1.6,0.007,49.5,0.035,239.0,3.6
10347,3.0,0.33,8.1,0.0,0.0,0.012,0.0,2.8,0.027,40.2,0.012,322.0,6.3
10346,3.0,0.43,8.9,2.2,0.005,0.032,0.0,0.8,0.006,48.0,0.036,177.0,4.7
10344,3.0,0.34,15.0,0.0,0.0,0.019,0.0,1.6,0.02,39.0,0.019,315.0,4.2
10343,3.0,0.45,11.1,2.1,0.007,0.033,0.0,0.5,0.005,45.7,0.04,183.0,3.9
10340,3.0,0.38,7.7,2.1,0.0,0.025,0.0,1.7,0.015,40.2,0.025,175.0,2.0
10341,3.0,0.35,9.2,0.0,0.0,0.018,0.0,1.9,0.022,37.8,0.018,302.0,2.5
10337,3.0,0.31,5.6,2.0,0.0,0.015,0.0,3.8,0.028,32.3,0.015,172.0,3.4
10338,3.0,0.25,5.7,0.0,0.0,0.013,0.0,4.5,0.029,30.5,0.013,210.0,5.4
10335,3.0,0.24,4.6,0.0,0.0,0.006,0.0,5.5,0.037,27.9,0.006,178.0,8.9
10334,3.0,0.25,4.8,2.0,0.0,0.007,0.0,5.3,0.038,28.2,0.008,174.0,8.0
10332,3.0,0.22,3.2,0.0,0.001,0.004,0.0,6.3,0.04,25.9,0.004,179.0,10.0
10331,3.0,0.22,4.0,2.0,0.001,0.005,0.0,6.4,0.042,26.1,0.006,171.0,10.8
10328,3.0,0.22,3.2,2.0,0.001,0.003,0.0,7.0,0.045,24.4,0.004,167.0,11.0
10329,3.0,0.22,3.0,0.0,0.001,0.002,0.0,6.7,0.042,24.6,0.003,171.0,10.9
10326,3.0,0.22,2.5,0.0,0.001,0.003,0.0,6.7,0.043,24.4,0.003,175.0,10.1
10325,3.0,0.21,3.4,2.0,0.0,0.002,0.0,6.9,0.047,24.0,0.002,169.0,11.7
10323,2.0,0.22,2.1,0.0,0.001,0.004,0.0,6.2,0.041,25.2,0.005,182.0,10.5
10322,3.0,0.21,2.7,2.0,0.001,0.003,0.0,6.6,0.045,24.5,0.003,181.0,9.6
10320,2.0,0.22,2.6,0.0,0.001,0.004,0.0,5.1,0.039,25.9,0.005,189.0,7.9
10319,3.0,0.22,3.2,2.0,0.001,0.004,0.0,5.0,0.042,25.2,0.006,182.0,9.5
10316,3.0,0.25,3.7,2.0,0.002,0.008,0.0,3.8,0.038,26.1,0.01,203.0,8.1
10317,2.0,0.23,2.4,0.0,0.001,0.004,0.0,3.4,0.038,27.1,0.005,211.0,7.1
10314,2.0,0.24,2.8,0.0,0.001,0.006,0.0,2.5,0.036,26.2,0.007,234.0,4.6
10313,3.0,0.27,4.8,2.1,0.006,0.019,0.0,3.0,0.027,25.7,0.025,227.0,3.2
10311,2.0,0.25,2.7,0.0,0.0,0.006,0.0,1.9,0.036,28.1,0.006,266.0,2.2
10310,3.0,0.31,3.7,2.1,0.004,0.021,0.0,1.8,0.022,34.4,0.024,285.0,2.5
10307,3.0,0.27,3.3,2.1,0.002,0.016,0.0,1.1,0.025,36.4,0.018,348.0,2.2
10308,2.0,0.23,2.0,0.0,0.0,0.003,0.0,1.5,0.038,30.6,0.003,23.0,4.7
10305,2.0,0.23,1.2,0.0,0.0,0.004,0.0,1.7,0.038,34.1,0.004,347.0,5.4
10304,3.0,0.23,2.0,2.0,0.0,0.01,0.0,1.6,0.033,35.6,0.01,359.0,6.2
10302,3.0,0.23,0.7,0.0,0.0,0.006,0.0,2.0,0.037,33.6,0.005,320.0,5.2
10301,3.0,0.22,1.5,2.0,0.0,0.008,0.0,2.2,0.038,33.4,0.007,353.0,10.6
10299,3.0,0.26,0.6,0.0,0.0,0.01,0.0,1.3,0.031,32.2,0.011,4.0,5.2
10298,3.0,0.22,1.5,2.0,0.0,0.009,0.0,2.0,0.037,31.7,0.009,2.0,12.0
10290,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10289,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10287,2.0,0.26,2.3,0.0,0.0,0.013,0.0,-2.8,0.022,46.0,0.013,317.0,4.6
10286,4.0,0.37,4.7,2.1,0.04,0.046,0.0,-2.2,0.001,49.1,0.086,152.0,1.6
10284,3.0,0.24,3.0,0.0,0.0,0.009,0.0,-2.8,0.027,53.0,0.009,309.0,6.7
10283,3.0,0.4,4.7,2.2,0.034,0.041,0.0,-3.4,0.001,72.0,0.076,0.0,0.0
10281,3.0,0.34,10.3,0.0,0.0,0.02,0.0,-3.2,0.017,62.9,0.02,319.0,6.3
10280,3.0,0.34,5.4,2.1,0.002,0.027,0.0,-3.7,0.007,76.5,0.028,189.0,3.8
10277,3.0,0.28,4.1,2.1,0.0,0.018,0.0,-3.2,0.017,69.7,0.018,192.0,4.1
10278,3.0,0.33,8.7,0.0,0.0,0.019,0.0,-2.8,0.018,60.2,0.02,272.0,2.8
10274,3.0,0.27,4.4,2.1,0.001,0.019,0.0,-2.5,0.019,60.8,0.019,174.0,5.0
10275,3.0,0.28,7.7,0.0,0.0,0.014,0.0,-2.0,0.026,55.3,0.014,180.0,3.9
10272,3.0,0.27,7.0,0.0,0.0,0.01,0.0,-1.3,0.031,49.4,0.01,159.0,7.4
10271,3.0,0.25,5.9,2.1,0.0,0.016,0.0,-1.5,0.027,50.6,0.016,162.0,6.1
10269,3.0,0.27,6.4,0.0,0.0,0.01,0.0,-0.5,0.032,46.2,0.01,157.0,8.5
10268,3.0,0.29,4.9,2.1,0.002,0.019,0.0,-0.6,0.025,46.3,0.021,153.0,6.0
10265,3.0,0.29,4.2,2.0,0.001,0.012,0.0,0.5,0.034,41.1,0.013,159.0,7.4
10266,3.0,0.23,4.1,0.0,0.0,0.004,0.0,0.4,0.039,43.5,0.004,168.0,8.9
10263,3.0,0.21,3.4,0.0,0.001,0.003,0.0,1.3,0.041,37.1,0.004,171.0,10.1
10262,3.0,0.25,4.3,2.0,0.004,0.009,0.0,1.3,0.038,34.1,0.012,164.0,8.4
10260,3.0,0.21,3.2,0.0,0.001,0.003,0.0,1.6,0.042,30.4,0.004,168.0,7.6
10259,3.0,0.23,4.3,2.0,0.002,0.008,0.0,1.6,0.041,29.1,0.01,159.0,6.4
10256,3.0,0.21,2.6,2.0,0.001,0.004,0.0,1.0,0.044,28.7,0.005,6.0,2.9
10257,2.0,0.2,2.3,0.0,0.0,0.002,0.0,1.4,0.043,28.9,0.002,271.0,1.0
10253,3.0,0.2,2.4,2.0,0.001,0.003,0.0,0.4,0.045,30.4,0.003,355.0,10.2
10254,2.0,0.2,2.0,0.0,0.0,0.001,0.0,0.2,0.043,30.7,0.001,343.0,5.1
10251,2.0,0.2,2.0,0.0,0.001,0.002,0.0,-0.4,0.042,32.7,0.002,345.0,10.9
10250,3.0,0.2,2.4,2.0,0.001,0.002,0.0,-0.2,0.045,33.9,0.003,344.0,15.8
10248,2.0,0.2,2.1,0.0,0.001,0.001,0.0,-1.3,0.042,38.1,0.002,343.0,15.2
10247,3.0,0.2,2.6,2.0,0.001,0.003,0.0,-1.0,0.045,36.9,0.003,339.0,23.9
10244,3.0,0.2,2.9,2.0,0.001,0.003,0.0,-1.7,0.044,42.6,0.004,351.0,29.6
10245,2.0,0.21,2.2,0.0,0.001,0.001,0.0,-1.9,0.042,43.7,0.002,1.0,18.0
10242,2.0,0.22,1.9,0.0,0.001,0.002,0.0,-2.4,0.039,58.4,0.003,356.0,14.8
10241,3.0,0.23,2.5,2.0,0.002,0.008,0.0,-2.2,0.037,60.4,0.009,349.0,22.8
10239,2.0,0.22,1.8,0.0,0.0,0.004,0.0,-3.2,0.038,64.7,0.004,357.0,13.3
10238,3.0,0.24,2.1,2.0,0.001,0.01,0.0,-2.9,0.034,68.1,0.011,351.0,17.1
10236,2.0,0.22,1.4,0.0,0.0,0.003,0.0,-3.4,0.039,68.8,0.003,353.0,13.7
10235,3.0,0.22,1.4,2.0,0.0,0.007,0.0,-3.1,0.038,71.3,0.006,344.0,18.9
10232,3.0,0.21,1.8,2.0,0.0,0.006,0.0,-2.6,0.037,80.8,0.006,344.0,12.8
10233,2.0,0.21,1.3,0.0,0.0,0.002,0.0,-3.0,0.04,72.2,0.002,346.0,12.1
10229,2.0,0.2,2.1,2.0,0.0,0.004,0.0,-0.9,0.038,71.0,0.004,11.0,20.3
10230,2.0,0.2,1.8,0.0,0.0,0.001,0.0,-1.6,0.039,63.9,0.001,23.0,13.5
10221,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10220,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10218,2.0,0.19,0.8,0.0,0.0,0.001,0.0,1.9,0.042,28.3,0.001,359.0,15.5
10217,3.0,0.19,1.2,2.0,0.0,0.003,0.0,2.1,0.043,29.3,0.003,349.0,19.5
10214,3.0,0.22,1.4,2.0,0.0,0.004,0.0,2.4,0.042,28.3,0.004,348.0,19.3
10215,2.0,0.2,0.8,0.0,0.0,0.001,0.0,2.3,0.042,25.7,0.001,354.0,16.1
10211,3.0,0.28,2.3,2.1,0.0,0.013,0.0,1.3,0.032,44.2,0.013,341.0,8.5
10212,3.0,0.21,1.4,0.0,0.0,0.002,0.0,2.4,0.042,33.4,0.002,355.0,10.8
10209,3.0,0.22,2.1,0.0,0.0,0.004,0.0,2.5,0.041,36.7,0.004,13.0,7.1
10208,3.0,0.26,2.3,2.0,0.0,0.011,0.0,2.5,0.037,40.3,0.01,4.0,10.8
10206,3.0,0.22,2.5,0.0,0.0,0.004,0.0,4.2,0.041,27.4,0.004,329.0,9.4
10205,3.0,0.27,2.1,2.0,0.0,0.011,0.0,3.4,0.037,37.3,0.011,336.0,7.5
10202,3.0,0.23,2.0,2.0,0.0,0.005,0.0,4.8,0.045,32.5,0.005,349.0,16.2
10203,3.0,0.22,2.4,0.0,0.0,0.004,0.0,4.2,0.042,33.5,0.004,343.0,8.0
10200,3.0,0.21,2.6,0.0,0.0,0.003,0.0,5.1,0.043,30.9,0.003,344.0,9.1
10199,3.0,0.23,2.4,2.0,0.0,0.007,0.0,5.6,0.044,30.8,0.007,332.0,11.6
10197,3.0,0.21,2.1,0.0,0.0,0.003,0.0,5.7,0.044,29.8,0.003,346.0,9.7
10196,3.0,0.2,2.2,2.0,0.0,0.006,0.0,6.2,0.046,29.1,0.006,344.0,14.9
10194,3.0,0.21,1.9,0.0,0.0,0.002,0.0,6.6,0.046,29.3,0.002,357.0,13.3
10193,3.0,0.19,3.6,2.0,0.0,0.005,0.0,7.1,0.048,28.4,0.005,358.0,21.4
10190,3.0,0.19,2.3,2.0,0.0,0.005,0.0,7.8,0.047,30.6,0.006,359.0,19.7
10191,3.0,0.21,1.7,0.0,0.0,0.003,0.0,7.3,0.045,31.3,0.003,8.0,10.2
10188,2.0,0.22,1.4,0.0,0.0,0.002,0.0,8.2,0.044,34.2,0.002,26.0,11.5
10187,3.0,0.18,2.3,2.0,0.001,0.005,0.0,8.8,0.046,33.4,0.006,5.0,15.2
10185,2.0,0.21,1.3,0.0,0.0,0.001,0.0,8.7,0.043,36.7,0.002,20.0,9.3
10184,3.0,0.18,2.3,2.0,0.001,0.006,0.0,8.9,0.043,37.5,0.007,16.0,11.1
10182,2.0,0.21,1.5,0.0,0.0,0.002,0.0,8.7,0.039,42.6,0.002,41.0,8.8
10181,3.0,0.19,2.1,2.0,0.001,0.007,0.0,8.8,0.039,42.2,0.008,19.0,13.2
10178,3.0,0.21,2.4,2.0,0.003,0.011,0.0,9.3,0.032,42.7,0.014,27.0,9.4
10179,3.0,0.26,2.2,0.0,0.001,0.006,0.0,9.2,0.032,42.5,0.006,41.0,6.9
10176,3.0,0.32,3.0,0.0,0.001,0.009,0.0,9.4,0.028,41.3,0.01,45.0,5.0
10175,3.0,0.28,2.5,2.0,0.004,0.018,0.0,9.3,0.025,42.9,0.022,357.0,7.5
10173,3.0,0.51,8.1,0.0,0.005,0.025,0.0,8.6,0.012,41.0,0.031,32.0,2.3
10172,3.0,0.29,2.7,2.0,0.004,0.021,0.0,8.8,0.02,44.6,0.026,8.0,8.8
10170,2.0,0.34,4.3,0.0,0.001,0.016,0.0,9.3,0.022,36.4,0.017,343.0,3.9
10169,3.0,0.25,3.1,2.0,0.001,0.018,0.0,9.3,0.022,41.7,0.019,353.0,7.9
