,ReadingDate,Year,Month,Day,Hours,Season,Latitude,Longitude,Station Name,Air Quality Health Index,Ozone,Relative Humidity,Outdoor Temperature,Wind Direction,Wind Speed
40671,2023-04-28 21:00:00,2023,4,28,21,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.052,28.1,17.4,99.0,8.5
40670,2023-04-28 21:00:00,2023,4,28,21,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.051,28.6,17.1,111.0,11.0
40668,2023-04-28 20:00:00,2023,4,28,20,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.054,24.1,19.3,105.0,10.6
40667,2023-04-28 20:00:00,2023,4,28,20,Spring,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.055,24.3,19.0,111.0,15.2
40664,2023-04-28 19:00:00,2023,4,28,19,Spring,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.056,21.0,20.5,135.0,7.2
40665,2023-04-28 19:00:00,2023,4,28,19,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.054,22.4,20.2,128.0,9.6
40661,2023-04-28 18:00:00,2023,4,28,18,Spring,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.0,0.0,0.0,0.0,0.0
40662,2023-04-28 18:00:00,2023,4,28,18,Spring,51.08272,-114.138994,Calgary Varsity,4.0,0.0,0.0,0.0,0.0,0.0
40659,2023-04-28 17:00:00,2023,4,28,17,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.056,22.7,19.6,169.0,5.9
40658,2023-04-28 17:00:00,2023,4,28,17,Spring,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.056,20.6,20.2,177.0,4.6
40655,2023-04-28 16:00:00,2023,4,28,16,Spring,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.056,21.7,19.2,155.0,5.8
40656,2023-04-28 16:00:00,2023,4,28,16,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.055,23.3,18.9,144.0,6.7
40652,2023-04-28 15:00:00,2023,4,28,15,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.053,23.1,18.4,142.0,3.2
40653,2023-04-28 15:00:00,2023,4,28,15,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.052,25.0,18.2,142.0,5.7
40650,2023-04-28 14:00:00,2023,4,28,14,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.05,26.3,17.4,117.0,5.0
40649,2023-04-28 14:00:00,2023,4,28,14,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.05,24.6,17.3,75.0,3.0
40647,2023-04-28 13:00:00,2023,4,28,13,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.048,26.7,16.4,35.0,0.9
40646,2023-04-28 13:00:00,2023,4,28,13,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.048,24.7,16.5,74.0,4.0
40644,2023-04-28 12:00:00,2023,4,28,12,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.0,0.0,0.0,0.0,0.0
40643,2023-04-28 12:00:00,2023,4,28,12,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.0,0.0,0.0,0.0,0.0
40641,2023-04-28 11:00:00,2023,4,28,11,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.0,0.0,0.0,0.0,0.0
40640,2023-04-28 11:00:00,2023,4,28,11,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.043,27.7,14.2,27.0,12.6
40637,2023-04-28 10:00:00,2023,4,28,10,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.038,28.8,13.4,24.0,11.8
40638,2023-04-28 10:00:00,2023,4,28,10,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.039,31.9,12.9,11.0,7.9
40634,2023-04-28 09:00:00,2023,4,28,9,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.021,33.5,12.0,356.0,10.2
40635,2023-04-28 09:00:00,2023,4,28,9,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.026,38.1,11.1,299.0,5.3
40632,2023-04-28 08:00:00,2023,4,28,8,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.028,42.0,8.3,301.0,6.3
40631,2023-04-28 08:00:00,2023,4,28,8,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.016,38.7,9.3,352.0,9.5
40629,2023-04-28 07:00:00,2023,4,28,7,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.026,46.3,6.1,292.0,6.6
40628,2023-04-28 07:00:00,2023,4,28,7,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.026,39.4,8.3,351.0,11.2
40625,2023-04-28 06:00:00,2023,4,28,6,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.0,0.0,0.0,0.0,0.0
40626,2023-04-28 06:00:00,2023,4,28,6,Spring,51.08272,-114.138994,Calgary Varsity,2.0,0.0,0.0,0.0,0.0,0.0
40623,2023-04-28 05:00:00,2023,4,28,5,Spring,51.08272,-114.138994,Calgary Varsity,2.0,0.0,47.7,5.1,298.0,7.7
40622,2023-04-28 05:00:00,2023,4,28,5,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.0,50.0,5.6,135.0,3.8
40620,2023-04-28 04:00:00,2023,4,28,4,Spring,51.08272,-114.138994,Calgary Varsity,2.0,0.029,51.2,4.8,298.0,7.6
40619,2023-04-28 04:00:00,2023,4,28,4,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.002,64.8,4.0,42.0,1.1
40616,2023-04-28 03:00:00,2023,4,28,3,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.006,57.9,5.0,0.0,0.0
40617,2023-04-28 03:00:00,2023,4,28,3,Spring,51.08272,-114.138994,Calgary Varsity,2.0,0.026,47.9,5.3,294.0,5.4
40613,2023-04-28 02:00:00,2023,4,28,2,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.015,47.0,6.1,97.0,1.6
40614,2023-04-28 02:00:00,2023,4,28,2,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.032,40.6,6.8,339.0,1.4
40611,2023-04-28 01:00:00,2023,4,28,1,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.041,30.8,9.3,189.0,4.4
40610,2023-04-28 01:00:00,2023,4,28,1,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.023,39.2,7.5,170.0,2.7
40608,2023-04-27 23:00:00,2023,4,27,23,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.034,30.6,10.9,153.0,6.8
40607,2023-04-27 23:00:00,2023,4,27,23,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.025,33.5,9.8,191.0,3.7
40604,2023-04-27 22:00:00,2023,4,27,22,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.027,31.3,10.9,140.0,3.4
40605,2023-04-27 22:00:00,2023,4,27,22,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.038,28.6,11.8,150.0,6.2
40602,2023-04-27 21:00:00,2023,4,27,21,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.044,26.8,13.0,153.0,6.3
40601,2023-04-27 21:00:00,2023,4,27,21,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.044,24.9,12.9,158.0,5.9
40599,2023-04-27 20:00:00,2023,4,27,20,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.048,24.1,14.1,144.0,7.3
40598,2023-04-27 20:00:00,2023,4,27,20,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.048,22.3,14.0,164.0,5.8
40595,2023-04-27 19:00:00,2023,4,27,19,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.051,20.6,14.5,216.0,4.6
40596,2023-04-27 19:00:00,2023,4,27,19,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.051,22.9,14.6,12.0,2.3
40593,2023-04-27 18:00:00,2023,4,27,18,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.0,0.0,0.0,0.0,0.0
40592,2023-04-27 18:00:00,2023,4,27,18,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.0,0.0,0.0,0.0,0.0
40590,2023-04-27 17:00:00,2023,4,27,17,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.053,20.6,13.6,284.0,1.9
40589,2023-04-27 17:00:00,2023,4,27,17,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.052,19.0,13.8,109.0,1.3
40586,2023-04-27 16:00:00,2023,4,27,16,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.052,19.9,13.1,261.0,3.5
40587,2023-04-27 16:00:00,2023,4,27,16,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.053,23.4,12.6,272.0,3.5
40584,2023-04-27 15:00:00,2023,4,27,15,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.053,26.2,11.1,283.0,6.1
40583,2023-04-27 15:00:00,2023,4,27,15,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.051,22.2,12.1,317.0,4.2
40581,2023-04-27 14:00:00,2023,4,27,14,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.052,33.4,9.7,274.0,8.1
40580,2023-04-27 14:00:00,2023,4,27,14,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.051,27.1,11.2,333.0,12.1
40578,2023-04-27 13:00:00,2023,4,27,13,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.051,35.0,8.4,331.0,9.3
40577,2023-04-27 13:00:00,2023,4,27,13,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.05,30.4,9.7,340.0,14.6
40574,2023-04-27 12:00:00,2023,4,27,12,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.0,0.0,0.0,0.0,0.0
40575,2023-04-27 12:00:00,2023,4,27,12,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.0,0.0,0.0,0.0,0.0
40571,2023-04-27 11:00:00,2023,4,27,11,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.044,40.3,6.6,351.0,23.4
40572,2023-04-27 11:00:00,2023,4,27,11,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.046,41.1,6.1,346.0,16.1
40569,2023-04-27 10:00:00,2023,4,27,10,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.045,46.1,4.7,332.0,16.1
40568,2023-04-27 10:00:00,2023,4,27,10,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.043,45.9,5.2,351.0,22.3
40566,2023-04-27 09:00:00,2023,4,27,9,Spring,51.08272,-114.138994,Calgary Varsity,2.0,0.044,50.9,3.6,323.0,15.4
40565,2023-04-27 09:00:00,2023,4,27,9,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.041,50.4,4.3,344.0,18.5
40562,2023-04-27 08:00:00,2023,4,27,8,Spring,51.030789,-114.008836,Calgary Central Inglewood,2.0,0.038,58.9,3.0,327.0,13.3
40563,2023-04-27 08:00:00,2023,4,27,8,Spring,51.08272,-114.138994,Calgary Varsity,2.0,0.039,64.1,1.9,289.0,8.4
40560,2023-04-27 07:00:00,2023,4,27,7,Spring,51.08272,-114.138994,Calgary Varsity,2.0,0.042,61.5,2.0,327.0,13.2
40559,2023-04-27 07:00:00,2023,4,27,7,Spring,51.030789,-114.008836,Calgary Central Inglewood,2.0,0.038,65.5,2.5,338.0,17.3
40557,2023-04-27 06:00:00,2023,4,27,6,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.0,0.0,0.0,0.0,0.0
40556,2023-04-27 06:00:00,2023,4,27,6,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.0,0.0,0.0,0.0,0.0
40553,2023-04-27 05:00:00,2023,4,27,5,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.0,75.1,3.3,328.0,12.5
40554,2023-04-27 05:00:00,2023,4,27,5,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.0,66.5,2.8,320.0,11.6
40551,2023-04-27 04:00:00,2023,4,27,4,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.049,74.2,2.1,331.0,15.5
40550,2023-04-27 04:00:00,2023,4,27,4,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.048,91.3,2.7,349.0,20.5
40548,2023-04-27 03:00:00,2023,4,27,3,Spring,51.08272,-114.138994,Calgary Varsity,2.0,0.05,87.2,1.3,337.0,18.1
40547,2023-04-27 03:00:00,2023,4,27,3,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.048,99.5,1.5,347.0,25.3
40544,2023-04-27 02:00:00,2023,4,27,2,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.043,99.5,2.7,6.0,26.1
40545,2023-04-27 02:00:00,2023,4,27,2,Spring,51.08272,-114.138994,Calgary Varsity,2.0,0.045,89.4,2.0,353.0,18.3
40542,2023-04-27 01:00:00,2023,4,27,1,Spring,51.08272,-114.138994,Calgary Varsity,2.0,0.04,77.5,5.4,10.0,15.8
40541,2023-04-27 01:00:00,2023,4,27,1,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.039,84.1,6.3,23.0,20.3
40539,2023-04-26 23:00:00,2023,4,26,23,Spring,51.08272,-114.138994,Calgary Varsity,2.0,0.041,49.6,10.0,345.0,6.5
40538,2023-04-26 23:00:00,2023,4,26,23,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.04,47.3,10.6,352.0,11.7
40536,2023-04-26 22:00:00,2023,4,26,22,Spring,51.08272,-114.138994,Calgary Varsity,2.0,0.04,30.8,13.3,271.0,12.4
40535,2023-04-26 22:00:00,2023,4,26,22,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.034,27.6,14.1,289.0,17.6
40532,2023-04-26 21:00:00,2023,4,26,21,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.038,24.4,15.1,289.0,17.9
40533,2023-04-26 21:00:00,2023,4,26,21,Spring,51.08272,-114.138994,Calgary Varsity,2.0,0.042,26.1,14.5,276.0,16.1
40530,2023-04-26 20:00:00,2023,4,26,20,Spring,51.08272,-114.138994,Calgary Varsity,2.0,0.041,25.4,15.7,280.0,17.1
40529,2023-04-26 20:00:00,2023,4,26,20,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.04,23.4,16.4,290.0,20.8
40527,2023-04-26 19:00:00,2023,4,26,19,Spring,51.08272,-114.138994,Calgary Varsity,2.0,0.039,25.6,16.6,280.0,20.7
40526,2023-04-26 19:00:00,2023,4,26,19,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.041,22.3,17.6,301.0,22.8
40523,2023-04-26 18:00:00,2023,4,26,18,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.0,0.0,0.0,0.0,0.0
40524,2023-04-26 18:00:00,2023,4,26,18,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.0,0.0,0.0,0.0,0.0
40521,2023-04-26 17:00:00,2023,4,26,17,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.042,26.1,16.7,267.0,19.0
40520,2023-04-26 17:00:00,2023,4,26,17,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.042,22.0,17.9,277.0,15.8
40518,2023-04-26 16:00:00,2023,4,26,16,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.042,28.9,15.1,166.0,8.9
40517,2023-04-26 16:00:00,2023,4,26,16,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.042,24.6,16.0,184.0,8.4
40515,2023-04-26 15:00:00,2023,4,26,15,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.039,34.9,12.6,158.0,9.9
40514,2023-04-26 15:00:00,2023,4,26,15,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.038,32.1,13.1,196.0,8.6
40511,2023-04-26 14:00:00,2023,4,26,14,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.038,38.1,11.5,197.0,9.6
40512,2023-04-26 14:00:00,2023,4,26,14,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.036,43.8,10.7,163.0,9.2
40508,2023-04-26 13:00:00,2023,4,26,13,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.037,44.4,10.0,199.0,9.9
40509,2023-04-26 13:00:00,2023,4,26,13,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.036,49.2,9.2,157.0,8.4
40506,2023-04-26 12:00:00,2023,4,26,12,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.0,0.0,0.0,0.0,0.0
40505,2023-04-26 12:00:00,2023,4,26,12,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.0,0.0,0.0,0.0,0.0
40503,2023-04-26 11:00:00,2023,4,26,11,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.035,62.2,5.7,144.0,10.7
40502,2023-04-26 11:00:00,2023,4,26,11,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.034,63.9,6.5,187.0,11.2
40500,2023-04-26 10:00:00,2023,4,26,10,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.036,65.0,4.7,145.0,11.5
40499,2023-04-26 10:00:00,2023,4,26,10,Spring,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.031,73.8,5.1,172.0,10.8
40497,2023-04-26 09:00:00,2023,4,26,9,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.032,71.3,3.7,144.0,9.4
40496,2023-04-26 09:00:00,2023,4,26,9,Spring,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.022,80.2,4.2,176.0,8.3
40493,2023-04-26 08:00:00,2023,4,26,8,Spring,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.009,99.8,2.3,171.0,5.0
40494,2023-04-26 08:00:00,2023,4,26,8,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.022,76.4,2.4,138.0,7.3
40490,2023-04-26 07:00:00,2023,4,26,7,Spring,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.002,99.6,0.7,140.0,1.4
40491,2023-04-26 07:00:00,2023,4,26,7,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.006,85.2,-0.4,63.0,1.1
40487,2023-04-26 06:00:00,2023,4,26,6,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.002,99.7,1.1,159.0,1.5
40488,2023-04-26 06:00:00,2023,4,26,6,Spring,51.08272,-114.138994,Calgary Varsity,2.0,0.014,84.8,0.0,0.0,0.0
40485,2023-04-26 05:00:00,2023,4,26,5,Spring,51.08272,-114.138994,Calgary Varsity,2.0,0.0,83.1,0.6,74.0,0.7
40484,2023-04-26 05:00:00,2023,4,26,5,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.0,99.7,1.6,117.0,2.4
40482,2023-04-26 04:00:00,2023,4,26,4,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.034,79.7,1.7,333.0,2.0
40481,2023-04-26 04:00:00,2023,4,26,4,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.02,99.2,2.2,358.0,1.5
40478,2023-04-26 03:00:00,2023,4,26,3,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.03,99.1,2.5,251.0,1.7
40479,2023-04-26 03:00:00,2023,4,26,3,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.038,78.9,2.1,304.0,4.7
40476,2023-04-26 02:00:00,2023,4,26,2,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.043,78.8,2.3,299.0,3.3
40475,2023-04-26 02:00:00,2023,4,26,2,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.035,92.8,2.6,321.0,4.6
40473,2023-04-26 01:00:00,2023,4,26,1,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.043,72.5,3.2,8.0,8.0
40472,2023-04-26 01:00:00,2023,4,26,1,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.041,71.4,4.0,23.0,12.5
40469,2023-04-25 23:00:00,2023,4,25,23,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.039,61.9,6.8,47.0,16.1
40470,2023-04-25 23:00:00,2023,4,25,23,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.038,62.6,6.4,32.0,7.4
40467,2023-04-25 22:00:00,2023,4,25,22,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.04,50.0,9.0,27.0,10.2
40466,2023-04-25 22:00:00,2023,4,25,22,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.04,49.1,9.6,43.0,15.2
40464,2023-04-25 21:00:00,2023,4,25,21,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.046,21.0,12.5,275.0,11.2
40463,2023-04-25 21:00:00,2023,4,25,21,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.039,18.2,13.3,283.0,13.9
40460,2023-04-25 20:00:00,2023,4,25,20,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.047,17.1,14.6,290.0,17.6
40461,2023-04-25 20:00:00,2023,4,25,20,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.047,19.3,14.0,269.0,14.2
40458,2023-04-25 19:00:00,2023,4,25,19,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.047,19.9,14.7,273.0,14.0
40457,2023-04-25 19:00:00,2023,4,25,19,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.048,17.4,15.4,291.0,19.0
40455,2023-04-25 18:00:00,2023,4,25,18,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.0,0.0,0.0,0.0,0.0
40454,2023-04-25 18:00:00,2023,4,25,18,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.0,0.0,0.0,0.0,0.0
40452,2023-04-25 17:00:00,2023,4,25,17,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.047,20.3,14.5,281.0,17.9
40451,2023-04-25 17:00:00,2023,4,25,17,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.046,18.0,15.5,279.0,18.9
40448,2023-04-25 16:00:00,2023,4,25,16,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.046,17.4,15.8,286.0,18.7
40449,2023-04-25 16:00:00,2023,4,25,16,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.047,20.3,14.5,279.0,17.0
40446,2023-04-25 15:00:00,2023,4,25,15,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.046,21.1,14.5,264.0,14.9
40445,2023-04-25 15:00:00,2023,4,25,15,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.046,18.2,15.5,292.0,16.2
40443,2023-04-25 14:00:00,2023,4,25,14,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.046,0.0,0.0,0.0,0.0
40442,2023-04-25 14:00:00,2023,4,25,14,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.046,18.4,15.2,303.0,16.2
40439,2023-04-25 13:00:00,2023,4,25,13,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.045,19.8,15.0,317.0,19.0
40440,2023-04-25 13:00:00,2023,4,25,13,Spring,51.08272,-114.138994,Calgary Varsity,2.0,0.045,23.8,13.2,300.0,14.1
40437,2023-04-25 12:00:00,2023,4,25,12,Spring,51.08272,-114.138994,Calgary Varsity,2.0,0.0,0.0,0.0,0.0,0.0
40436,2023-04-25 12:00:00,2023,4,25,12,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.0,0.0,14.5,0.0,0.0
40434,2023-04-25 11:00:00,2023,4,25,11,Spring,51.08272,-114.138994,Calgary Varsity,2.0,0.034,36.3,11.4,297.0,7.6
40433,2023-04-25 11:00:00,2023,4,25,11,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.025,32.9,12.2,284.0,4.6
40431,2023-04-25 10:00:00,2023,4,25,10,Spring,51.08272,-114.138994,Calgary Varsity,2.0,0.022,55.3,7.4,303.0,6.4
40430,2023-04-25 10:00:00,2023,4,25,10,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.013,55.8,8.4,205.0,3.3
40427,2023-04-25 09:00:00,2023,4,25,9,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.005,94.8,4.6,203.0,2.5
40428,2023-04-25 09:00:00,2023,4,25,9,Spring,51.08272,-114.138994,Calgary Varsity,2.0,0.013,75.4,3.4,301.0,6.9
40424,2023-04-25 08:00:00,2023,4,25,8,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.003,99.6,2.7,0.0,0.0
40425,2023-04-25 08:00:00,2023,4,25,8,Spring,51.08272,-114.138994,Calgary Varsity,2.0,0.009,84.5,1.9,305.0,7.5
40422,2023-04-25 07:00:00,2023,4,25,7,Spring,51.08272,-114.138994,Calgary Varsity,2.0,0.004,89.4,1.3,325.0,3.6
40421,2023-04-25 07:00:00,2023,4,25,7,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.003,99.7,2.7,321.0,1.8
40419,2023-04-25 06:00:00,2023,4,25,6,Spring,51.08272,-114.138994,Calgary Varsity,2.0,0.0,0.0,0.0,0.0,0.0
40418,2023-04-25 06:00:00,2023,4,25,6,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.0,0.0,0.0,0.0,0.0
40416,2023-04-25 05:00:00,2023,4,25,5,Spring,51.08272,-114.138994,Calgary Varsity,2.0,0.0,87.5,2.6,304.0,7.0
40415,2023-04-25 05:00:00,2023,4,25,5,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.0,99.6,3.1,0.0,0.0
40413,2023-04-25 04:00:00,2023,4,25,4,Spring,51.08272,-114.138994,Calgary Varsity,2.0,0.016,86.1,3.3,305.0,7.2
40412,2023-04-25 04:00:00,2023,4,25,4,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.003,99.6,3.2,293.0,1.3
40409,2023-04-25 03:00:00,2023,4,25,3,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.008,99.5,4.2,0.0,0.0
40410,2023-04-25 03:00:00,2023,4,25,3,Spring,51.08272,-114.138994,Calgary Varsity,2.0,0.022,82.3,4.6,316.0,6.0
40406,2023-04-25 02:00:00,2023,4,25,2,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.02,77.6,6.0,0.0,0.0
40407,2023-04-25 02:00:00,2023,4,25,2,Spring,51.08272,-114.138994,Calgary Varsity,2.0,0.026,77.6,5.6,314.0,6.8
40404,2023-04-25 01:00:00,2023,4,25,1,Spring,51.08272,-114.138994,Calgary Varsity,2.0,0.029,73.9,6.4,300.0,6.9
40403,2023-04-25 01:00:00,2023,4,25,1,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.032,62.6,8.3,319.0,5.8
40401,2023-04-24 23:00:00,2023,4,24,23,Spring,51.08272,-114.138994,Calgary Varsity,2.0,0.036,63.2,9.2,304.0,6.2
40400,2023-04-24 23:00:00,2023,4,24,23,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.034,57.1,10.1,337.0,10.1
40397,2023-04-24 22:00:00,2023,4,24,22,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.037,54.5,10.6,312.0,11.2
40398,2023-04-24 22:00:00,2023,4,24,22,Spring,51.08272,-114.138994,Calgary Varsity,2.0,0.038,60.3,9.7,300.0,8.2
40395,2023-04-24 21:00:00,2023,4,24,21,Spring,51.08272,-114.138994,Calgary Varsity,2.0,0.041,57.7,10.2,311.0,10.4
40394,2023-04-24 21:00:00,2023,4,24,21,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.04,47.9,11.4,325.0,10.8
